reviewId,hotelId,hotelName,source,submittedAt,checkInMonth,reviewer_name,reviewer_tier,reviewer_ipLocation,travelType,roomName,language,overallRating,ratingLabel,subRatings,reviewText,reviewTextTranslated,recommends,usefulCount,imagesCount,ownerResponse_text
1976245459,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-06-07T22:03:52,2026-06,Mr_Lim,点评新星,发布于浙江,家庭亲子,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,带家人入住酒店，管家提前在房间准备了欢迎水果以及手写的欢迎卡。知道我们带了小朋友，还专门为小朋友准备小礼物以及小朋友的洗漱用品，感谢管家的细致服务。同时房间安排了高楼层，与朋友同一楼层的房间，考虑的很周到。以上让我看到了这位管家暖心而又细节的服务，表扬一下~,,True,0,3,尊敬的宾客：感谢您带家人入住并分享如此温暖的体验！很高兴管家提前准备的欢迎水果、手写卡，以及为小朋友贴心安排的小礼物和洗漱用品，能让您感受到我们的用心。更欣慰高楼层及与朋友同层的房型安排，为您和家人朋友的相聚增添了便利。您的表扬已第一时间传达给管家，我们也将以此为动力，继续为每一位宾客提供暖心而细致的服务。期待下次继续为您创造美好的家庭旅行记忆！
1908074395,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-04-12T17:42:47,2026-04,,点评达人,发布于上海,家庭亲子,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"酒店非常贴心，房间做了升级，设施完善，使用方便，地理位置极佳，边上有美食广场和shopping Mall,有非常多的美食。还送了良渚遗迹公园门票，Sakura服务细致，下次有机会还会入住。",,True,0,3,尊敬的宾客：感谢您如此贴心的好评！很高兴您喜欢升级后的房间、完善的设施以及极佳的地理位置，更感谢您对 Sakura 细致服务的特别表扬。能为您送上良渚遗迹公园门票，为旅途增添一份文化记忆，我们倍感荣幸。期待下次继续为您创造同样温暖而惊喜的入住体验！
1974738295,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-06-06T15:26:38,2026-06,,点评新星,发布于上海,商务出差,单卧套房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,整个入住体验下来都很不错😄管家积极主动且专业的态度是整个体验中的亮点，在电话中提了一句想要安静一点的房间，管家立马响应服务要求，安排了远离电梯高楼层的房间，很是贴心！下次入住还会选择这家酒店，服务真的超棒！,,True,0,3,尊敬的宾客：感谢您的满分好评与真诚分享！很高兴您对整体的入住体验感到满意，尤其欣慰管家积极主动且专业的服务态度，能迅速响应您对安静房间的需求并贴心安排。您的“下次还会选择”是对我们最大的鼓励，期待再次为您带来同样超棒的服务体验！
1976308171,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-06-07T23:06:55,2026-05,,点评新星,发布于浙江,朋友出游,单卧套房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"酒店环境很不错，这次入住的套房景观很好，房间宽敞。
早餐品种丰富，味道不错
酒店前台和服务中心服务很好，热情周到",,True,0,2,尊敬的宾客：感谢您的认可与好评！很高兴您对套房景观、房间宽敞度、早餐品质以及前台和服务中心的热情周到服务感到满意。期待下次继续为您带来同样愉快的入住体验！
1887485367,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-03-25T20:58:27,2026-03,,点评新星,发布于广东,朋友出游,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,酒店位于余杭区，离EFC和杭州西站很近，非常方便，房间设施设备维护得很好，酒店整体不是很明亮的灯光，氛围感十足都很好，工作人员也很贴心，房间升级到了套房，非常开心，泳池健身房人很少，这点非常好，体验拉满，最后再次表扬一下服务都非常好，客房服务员很热情，前台和餐厅服务也极其贴心，后续还会考虑入住。,,True,1,8,尊敬的宾客：感谢您如此细致地分享这次“体验拉满”的入住时光！从余杭区的便利位置、套房升级的惊喜，到泳池健身房的静谧氛围——您字里行间的满意，是对我们团队最温暖的褒奖。特别感谢您对客房、前台及餐厅服务的连环表扬，这份认可已化作同事们眉梢的笑意与心间的动力。您提到的“灯光氛围感十足”与“设施维护完好”，正是我们默默守护的日常追求。
1984669657,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-06-14T19:46:30,2026-06,,点评达人,发布于上海,商务出差,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,非常适合出差人士的酒店！强烈安利！物品摆放的非常整齐，设施齐全，配备了四个枕头，还有其他枕头也可以选择。房间安排的很不错，没有临街，很是安静。感谢前厅部管家的周到服务[呲牙],,True,0,3,尊敬的宾客：感谢您作为出差人士的强烈安利！很高兴您对物品摆放的整齐、齐全的设施（尤其是多枕头选择）、安静的房间安排以及前厅部管家的周到服务感到满意。您的认可是我们前行的动力，期待下次继续为您提供同样优质的入住体验！
1884124249,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-03-22T18:50:24,2026-03,,点评新星,发布于浙江,朋友出游,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,这次入住很满意，地理位置加分，离地铁和商场都非常近，出门很方便。房间干净，床品舒服，休息得很好。服务态度很好，整体物有所值，个人比较推荐。,,True,0,4,尊敬的宾客：感谢您的推荐与认可！很高兴酒店的地理位置、房间卫生及服务态度能为您带来物超所值的体验，您的满意是我们最大的动力。期待下次继续以舒适与便捷迎接您的到来！
1933720335,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-05-03T19:17:52,2026-05,,点评达人,发布于浙江,其他,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,房间很不错，给我升级了，没想到是套房，真的很不错，床品，房间的布置都很舒服！,,True,0,2,尊敬的宾客：感谢您的满分好评！很高兴您惊喜于升级后的套房，并对床品与房间布置感到舒适满意。您的认可是我们最大的动力，期待下次继续为您带来同样美好的入住体验！
1921924341,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-04-24T14:24:05,2026-04,Penelope Pan,点评专家,发布于浙江,独自旅行,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"酒店设施很完善
交通方便附近餐厅也多
六楼豫钱塘胡辣汤非常好喝
前台小姐姐也很可爱
下次还住",,True,0,4,尊敬的宾客：感谢您的喜爱与支持！很高兴您对酒店设施、交通位置及周边餐饮表示认可，尤其开心您喜欢六楼豫钱塘的胡辣汤，这碗地道风味能得到您的称赞，我们倍感荣幸。前台小姐姐的可爱与热情也因您的肯定而更有意义。期待您下次继续选择我们，再为您奉上温暖的入住体验！
1879533697,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-03-18T11:03:47,2026-03,,点评新星,发布于江苏,独自旅行,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,酒店位置很好，出行方便，服务水平也很高，房间也挺大的，干净又整洁，早餐种类丰富，下次来杭州还会入住！,,True,0,3,尊敬的宾客：感谢您细致分享此次入住体验！您对酒店位置、服务水准、房间宽敞度、卫生清洁及早餐丰富性的全面认可，让我们倍感荣幸。很高兴杭州之行能为您留下美好记忆，我们已认真记录您的偏好，期待下次重逢时继续以同样高品质的服务迎接您的归来！
1877647433,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-03-16T16:26:27,2026-03,求带的小爱,点评达人,发布于北京,商务出差,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,交通便利周边就是商圈和小食街，房间装修轻奢风格，简单舒服，干净卫生，前台员工热情友善，是一次完美的旅程,,True,1,9,尊敬的宾客：感谢您用“完美旅程”定义这次入住体验！您对交通便利性、轻奢设计风格、卫生细节及前台服务的全面认可，让我们倍感荣幸。能成为您探索周边商圈与小食街的舒适据点，是我们最开心的事。期待下次继续以简约温暖的风格，为您创造更多完美瞬间！
1948001639,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-05-14T21:44:25,2026-03,,点评新星,发布于浙江,朋友出游,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,整酒店位置优越、环境干净整洁，前台服务热情周到，办理入住退房都很快。房间设施齐全、床品舒服，隔音也很好，住着特别安心，性价比很高，下次来还会选择这家，推荐入住！,,True,0,1,尊敬的宾客：感谢您的细致好评与真诚推荐！从优越的位置、整洁的环境、热情高效的前台服务，到齐全的设施、舒适的床品与安心的隔音——您字里行间的认可，是对我们最大的鼓励。期待下次继续为您提供同样高性价比的入住体验！
1851513227,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-02-21T15:57:25,2026-02,Maxxie XY,点评达人,发布于江苏,家庭亲子,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"已经是第二次入住了
很喜欢这家酒店
精品酒店的感觉
春节期间人也不是很多
房间做了升级，面积很大
床品也很舒适",,True,1,5,尊敬的宾客：感谢您再次选择我们酒店，并分享如此温暖的评价！作为重逢的老朋友，您的喜爱是我们最珍贵的礼物。很高兴您感受到精品酒店的独特氛围，更欣慰春节期间的升级房型、宽敞空间与舒适床品能为您延续美好的入住记忆。
1880114909,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-03-18T18:59:07,2026-03,,点评达人,发布于内蒙古,家庭亲子,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,酒店非常棒，前台小姐姐超级温柔，房间卫生也特别好，非常满意这家酒店！！,,True,0,3,尊敬的宾客：感谢您用双倍的“非常满意”为我们注入满满的动力！您对前台小姐姐温柔服务的认可、对房间卫生细节的肯定，正是我们团队日复一日坚守的初心。您的鼓励已第一时间传达给前台与客房部，她们将因这份认可而倍感温暖。期待下次重逢时，继续以温柔与洁净拥抱您的每一次归来！
1895305973,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-04-01T18:10:55,2026-03,,点评达人,发布于河南,其他,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,这家酒店位置很便利，紧邻杭州西站，出行交通非常省心。房间内的设施设备维护得不错，健身房体验也很好。尤其值得一提的是服务人员，前台很热情，见面都会主动问好，响应速度也很快，整体性价比挺高的。,,True,0,3,尊敬的宾客：感谢您的好评！很高兴酒店紧邻杭州西站的便利位置、完善的设施及健身房体验能让您满意，更欣慰前台热情主动的服务为您留下了深刻印象。您的认可与高性价比评价是我们前行的动力，期待下次继续为您提供省心舒适的入住体验。
1949648633,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-05-16T14:57:11,2026-05,,点评新星,发布于浙江,朋友出游,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,周边就是美塘广场，有很多好吃好玩的地方。前台接待很热情，Lucas帮忙协调了房型升级，两个人住的很舒适，下次还会再来۶•͈⚇•͈♡,,True,0,1,尊敬的宾客：感谢您的喜爱与认可！很高兴酒店周边的美瑭广场为您提供了丰富的吃喝玩乐选择，更欣慰前台Lucas的热情协调与房型升级让您和同伴住得舒适。期待下次继续为您带来同样愉快的入住体验！
1750690151,70492076,洲至奢选杭州华夏之心酒店,ctrip,2025-11-14T16:47:36,2025-11,Serena 丁丁丁,点评达人,发布于浙江,商务出差,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"设施：干净整洁房间宽敞明亮，酒店有游泳和spa很方便。

服务：服务很好也很周到，会帮忙打印文件。

环境：整体装修和环境都很好。推荐入住！",,True,0,4,尊敬的宾客：感谢您的真诚推荐与细致分享！很高兴您对酒店的设施（尤其是泳池与SPA的便利性）、周到服务（文件打印等细节）及整体环境感到满意，这正是我们始终追求的服务标准。您的认可让我们倍感鼓舞，期待下次继续为您创造同样完美的入住体验！祝您生活愉快，万事顺心！
1969981551,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-06-02T13:35:43,2026-05,,点评新星,发布于内蒙古,独自旅行,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,房间和床都超级无敌大 位置也很好离地铁站不远旁边就是商场有很多吃的！Shirley管家回答问题很有耐心，服务周到还送了欢迎水果和手写卡，很贴心哟～很好的杭州体验 出差可选！,,True,0,0,尊敬的宾客：感谢您超级无敌暖心的好评！很高兴“超级无敌大”的房间和床能让您舒展身心，优越的位置与周边商场更添便利。特别感谢您对管家 Shirley 耐心服务、手写卡及欢迎水果的细致认可——她的贴心是我们团队的缩影，您的鼓励已第一时间传达。期待下次出差或旅行时，继续为您带来同样难忘的杭州体验！
1669475351,70492076,洲至奢选杭州华夏之心酒店,ctrip,2025-09-12T10:42:31,2025-08,权志龙的J,点评达人,发布于广东,家庭亲子,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"杭州的末章，悄然写于城央一隅——洲至奢选酒店，毗邻亲友居所，亦成为此行中一段静雅注脚。

酒店隐于繁华，却未远离尘嚣。信步可达多处商厦与街巷，餐饮、购物、闲趣，皆在咫尺之间，市声近而心境远。

推门入室，便落进一片宽澈澄明。空间不语，却以当代笔触勾勒从容，器物的排布皆可见其品味的沉淀。卧榻温柔，承托一日漫游的倦意。最是浴室一角，藏着由Byredo铺陈的嗅觉诗篇——清冷中藏着一丝温柔，沐浴时分，恍若置身谧静之地。

虽偶生微澜，但服务之暖终将点滴熨平。客房侍应细致相待，言笑温煦，应答如风。临别时，经理携礼致歉，语息真诚，教人看见了一家酒店于标准之外的性情。

如是，这居停不再只是途经之所，更成了愿再次回望的杭州记忆。下次来时，仍愿借宿此间，与熟悉的味道、光线与人情，淡淡地，再会",,True,1,3,尊敬的宾客：感谢您以诗意的笔触描绘这段居停时光，您笔下的洲至奢选仿佛一卷杭城写意画，令我们深感荣幸。酒店致力于在繁华中为旅人辟一方静谧之境。愿下次再会时，仍是熟悉的味道、光线与人情，一如故人归。
1857682203,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-02-25T17:20:26,2026-02,,点评专家,发布于上海,商务出差,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,推荐这家酒店！位置优越，杭州西站边上，步行可达，交通出行十分便利。接待人员笑容亲切，办理流程顺畅快速。服务很好很贴心，房间室内布局合理，采光通风俱佳。卫生清洁工作做得非常到位，无任何死角。全程体验感很好，值得再次光顾👍,,True,1,0,尊敬的宾客：感谢您的用心推荐与满分好评！您对酒店位置便利性、接待效率、房间布局及卫生细节的全面认可，让我们倍感鼓舞。很高兴每一步体验都能为您留下深刻印象，更欣慰“值得再次光顾”成为您对我们的评价。期待与您再次相遇，祝旅途始终顺畅舒心！
1930702517,70492076,洲至奢选杭州华夏之心酒店,ctrip,2026-05-01T14:40:24,2026-04,,点评专家,发布于浙江,商务出差,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"这个酒店整体挺好的，前台服务的接待以及退房时的美女都很棒，服务态度优秀，又帅又美又耐心的服务。
房间也可圈可点。符合可推荐酒店。",,True,0,0,尊敬的宾客：感谢您的好评与推荐！很高兴您对前台接待及退房团队的服务感到满意，他们的专业与耐心是我们团队的缩影。同时感谢您对房间的认可，期待下次继续为您提供同样优质的入住体验！
1581189149,70492076,洲至奢选杭州华夏之心酒店,ctrip,2025-07-06T15:41:32,2025-07,,点评专家,发布于浙江,家庭亲子,豪华房双床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,酒店地理位置优越，靠近商场，房间设施齐全，卫生干净整洁，床铺舒适。前台服务周到，员工热情细心，服务态度专业，强烈推荐！酒店地理位置优越，靠近商场，房间设施齐全，卫生干净整洁，床铺舒适。前台服务周到，员工热情细心，服务态度专业，强烈推荐！,,True,1,1,尊敬的宾客：感谢您的推荐与肯定！很高兴您对酒店的地理位置、房间设施及卫生标准感到满意，尤其是前台团队的专业服务为您留下了深刻印象。您的支持是我们前进的动力，我们将继续保持高品质服务，期待下次为您带来更完美的入住体验！祝您生活愉快！
1597950063,70492076,洲至奢选杭州华夏之心酒店,ctrip,2025-07-19T14:23:56,2025-07,AIRORANGE,点评达人,发布于浙江,其他,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,临时订的这家酒店，酒店设施都很新，卫生状况很好，前台Vivi服务专业，办理入住速度快，能主动照顾到客人对房间的需求非常满意的一次体验！向酒店服务团队表达感谢。下次来杭州还会选择这家酒店。,,True,1,1,尊敬的宾客：感谢您的用心评价！很高兴您在临时预订的情况下依然收获完美体验——从全新设施到细致卫生，再到Vivi高效专业的服务，每个细节都能让您满意，是我们最大的欣慰。您对前台主动关注需求的肯定，正是我们“预见式服务”追求的标杆。
1641087093,70492076,洲至奢选杭州华夏之心酒店,ctrip,2025-08-19T20:08:28,2025-08,,点评达人,发布于广东,商务出差,豪华房超大床,CN,5,超棒,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,前台服务很好，细心又专业，房间挺新的，住起来很舒服，早餐种类也很丰富。酒店旁边就是商场，地铁也很近，很方便！,,True,1,3,尊敬的宾客：感谢您的用心分享！很高兴您对前台的专业服务、房间的舒适度及早餐品质感到满意，更欣慰酒店的便捷位置为您的行程增添了便利。您的认可已传达至团队。期待下次继续为您提供超越期待的体验！
